trade_date,open,high,low,close,atr,atr_pct
2022-04-12,6314.22,6414.50,6259.05,6414.42,155.5106,2.4244
2022-04-13,6381.78,6388.70,6286.25,6286.25,153.5577,2.4428
2022-04-14,6313.10,6388.56,6294.37,6359.71,149.8972,2.3570
2022-04-15,6328.23,6334.48,6229.41,6275.07,148.4974,2.3665
2022-04-18,6233.42,6339.11,6164.44,6326.02,150.3668,2.3770
2022-04-19,6324.42,6379.43,6304.25,6345.79,144.9964,2.2849
2022-04-20,6347.80,6351.64,6208.79,6234.25,144.8430,2.3233
2022-04-21,6206.18,6236.55,5966.03,5981.38,153.8200,2.5716
2022-04-22,5937.39,5965.41,5851.23,5891.81,152.1293,2.5820
2022-04-25,5776.18,5776.18,5431.61,5431.61,174.1343,3.2059
2022-04-26,5432.61,5483.03,5251.52,5266.55,178.2326,3.3842
2022-04-27,5192.50,5541.11,5164.75,5540.72,192.3845,3.4722
2022-04-28,5501.52,5578.62,5425.77,5493.91,189.5606,3.4504
2022-04-29,5534.17,5753.08,5517.72,5734.49,194.5327,3.3923
2022-05-05,5723.18,5884.38,5712.06,5836.93,192.9461,3.3056
2022-05-06,5690.14,5812.48,5665.93,5764.69,191.3785,3.3198
2022-05-09,5749.90,5857.71,5749.90,5840.89,185.4094,3.1743
2022-05-10,5761.85,5952.72,5746.72,5950.67,186.8801,3.1405
2022-05-11,5959.79,6147.86,5959.79,6003.03,187.6165,3.1254
2022-05-12,5971.21,6061.18,5964.83,6034.57,181.0975,3.0010
2022-05-13,6059.00,6079.16,6001.91,6071.67,173.6798,2.8605
2022-05-16,6110.99,6154.70,6057.32,6082.88,168.2298,2.7656
2022-05-17,6079.30,6120.84,6013.70,6118.46,163.8663,2.6782
2022-05-18,6124.38,6183.46,6103.63,6127.80,157.8637,2.5762
2022-05-19,6032.73,6180.19,6020.41,6180.19,158.0006,2.5566
2022-05-20,6203.91,6263.44,6176.13,6263.44,152.9512,2.4420
2022-05-23,6284.60,6345.00,6267.83,6343.47,147.8519,2.3308
2022-05-24,6343.89,6345.12,6081.64,6081.64,156.1110,2.5669
2022-05-25,6079.94,6188.27,6070.96,6188.27,153.3395,2.4779
2022-05-26,6195.21,6252.56,6095.75,6227.10,153.5874,2.4664
2022-05-27,6252.36,6283.72,6157.81,6210.09,151.6104,2.4414
2022-05-30,6231.64,6282.36,6171.74,6282.36,148.6826,2.3667
2022-05-31,6283.16,6356.55,6224.61,6353.35,147.4867,2.3214
2022-06-01,6332.39,6398.35,6316.58,6373.32,142.7926,2.2405
2022-06-02,6349.56,6449.97,6329.07,6442.93,141.2289,2.1920
2022-06-06,6449.55,6612.80,6449.24,6604.98,143.2747,2.1692
2022-06-07,6613.17,6631.32,6539.71,6597.83,139.5843,2.1156
2022-06-08,6594.92,6660.09,6474.23,6608.89,142.8897,2.1621
2022-06-09,6591.92,6591.92,6453.65,6490.38,143.7719,2.2152
2022-06-10,6446.81,6630.26,6438.80,6627.75,147.1782,2.2206
2022-06-13,6582.69,6683.91,6573.57,6674.80,144.5469,2.1656
2022-06-14,6607.12,6665.25,6460.43,6665.25,149.5342,2.2435
2022-06-15,6671.05,6759.38,6653.76,6653.76,146.3975,2.2002
2022-06-16,6651.20,6755.63,6651.20,6696.76,143.3998,2.1413
2022-06-17,6652.54,6782.49,6643.10,6774.74,143.1134,2.1125
2022-06-20,6787.34,6874.38,6783.62,6848.75,140.0082,2.0443
2022-06-21,6849.73,6854.92,6709.36,6779.14,140.4047,2.0711
2022-06-22,6781.87,6811.55,6688.39,6691.81,139.1730,2.0798
2022-06-23,6694.25,6845.45,6649.93,6845.45,143.1978,2.0919
2022-06-24,6865.36,6954.45,6862.46,6931.65,140.7551,2.0306
2022-06-27,6968.13,7012.12,6940.52,7002.93,136.4490,1.9485
2022-06-28,7001.26,7081.28,6956.30,7079.72,135.6298,1.9158
2022-06-29,7061.79,7075.52,6900.99,6900.99,138.7084,2.0100
2022-06-30,6909.74,7032.67,6909.74,6995.53,138.2063,1.9756
2022-07-01,6999.68,7039.85,6967.48,6994.50,133.5037,1.9087
2022-07-04,6985.05,7076.32,6928.40,7076.32,134.5335,1.9012
2022-07-05,7081.90,7098.57,6950.24,7036.00,135.5189,1.9261
2022-07-06,7014.45,7041.87,6890.93,6953.98,136.6204,1.9646
2022-07-07,6955.53,7053.45,6910.09,7041.87,137.1018,1.9470
2022-07-08,7067.03,7084.90,6990.74,7000.79,134.0346,1.9146
2022-07-11,6976.10,6976.10,6830.47,6893.63,136.6264,1.9819
2022-07-12,6891.58,6911.80,6779.56,6779.56,136.3131,2.0106
2022-07-13,6780.61,6855.07,6737.88,6834.90,134.9471,1.9744
2022-07-14,6823.09,6954.91,6809.10,6920.87,135.7231,1.9611
2022-07-15,6889.81,6966.04,6852.82,6852.82,134.1157,1.9571
2022-07-18,6868.30,6953.93,6839.13,6953.93,132.7360,1.9088
2022-07-19,6956.86,7033.25,6932.74,7009.32,130.4341,1.8609
2022-07-20,7028.79,7110.10,7019.51,7110.10,128.3160,1.8047
2022-07-21,7098.27,7134.22,7067.15,7075.29,123.9413,1.7517
2022-07-22,7081.56,7124.30,6969.43,7034.60,126.1505,1.7933
2022-07-25,7037.76,7068.34,6933.82,6948.91,126.7483,1.8240
2022-07-26,6949.19,7031.11,6901.93,7027.42,126.9220,1.8061
2022-07-27,7018.22,7109.54,7005.07,7099.43,125.3183,1.7652
2022-07-28,7138.32,7196.73,7112.74,7150.20,123.3170,1.7247
2022-07-29,7152.33,7179.47,7105.33,7117.43,119.8043,1.6833
2022-08-01,7100.71,7180.45,7055.61,7180.45,120.1640,1.6735
2022-08-02,7098.18,7098.18,6872.75,6957.98,133.5594,1.9195
2022-08-03,6968.29,7079.85,6893.52,6916.67,137.3288,1.9855
2022-08-04,6953.98,6977.39,6853.70,6960.31,136.3546,1.9590
2022-08-05,6975.89,7096.43,6961.65,7090.00,136.3378,1.9230
2022-08-08,7082.54,7176.48,7062.37,7176.11,134.7501,1.8778
2022-08-09,7168.96,7207.40,7131.34,7207.40,130.5580,1.8114
2022-08-10,7183.18,7231.43,7169.88,7212.08,125.6288,1.7419
2022-08-11,7241.73,7295.89,7212.40,7294.49,122.6418,1.6813
2022-08-12,7287.65,7311.89,7228.34,7228.83,119.8495,1.6579
2022-08-15,7218.09,7296.34,7215.20,7283.50,117.0845,1.6075
2022-08-16,7290.24,7356.11,7280.92,7324.62,114.0921,1.5577
2022-08-17,7330.48,7342.70,7280.57,7328.67,110.3805,1.5061
2022-08-18,7315.41,7358.71,7298.93,7351.44,106.7662,1.4523
2022-08-19,7353.43,7369.73,7234.41,7234.41,108.8057,1.5040
2022-08-22,7214.48,7289.31,7170.20,7288.58,109.5417,1.5029
2022-08-23,7275.38,7310.13,7267.79,7306.02,104.7416,1.4336
2022-08-24,7312.55,7315.10,7029.88,7039.41,117.6329,1.6711
2022-08-25,7065.34,7080.73,6930.84,7016.31,119.9370,1.7094
2022-08-26,7032.66,7103.83,6966.07,6980.18,121.2101,1.7365
2022-08-29,6884.73,7022.79,6858.43,7021.31,124.2922,1.7702
2022-08-30,7018.72,7025.46,6943.14,6976.72,121.2942,1.7386
2022-08-31,6954.51,6966.99,6738.52,6750.74,129.6446,1.9205
2022-09-01,6757.01,6819.62,6698.84,6717.10,129.0114,1.9206
2022-09-02,6731.67,6801.35,6695.10,6776.83,127.3856,1.8797
2022-09-05,6774.19,6831.22,6739.14,6791.09,124.8638,1.8386
2022-09-06,6808.87,6919.65,6780.44,6919.65,125.8885,1.8193
2022-09-07,6894.71,6989.75,6882.59,6963.52,124.5508,1.7886
2022-09-08,6965.56,6975.13,6889.86,6897.10,121.7450,1.7652
2022-09-09,6908.71,6918.20,6848.27,6913.58,118.0439,1.7074
2022-09-13,6935.59,6957.35,6886.36,6904.08,114.6829,1.6611
2022-09-14,6800.93,6851.09,6783.19,6829.56,115.1263,1.6857
2022-09-15,6859.25,6866.55,6543.20,6619.19,129.9994,1.9640
2022-09-16,6599.27,6632.56,6480.10,6481.24,131.6037,2.0305
2022-09-19,6468.39,6504.75,6364.07,6399.80,132.2520,2.0665
2022-09-20,6441.10,6536.42,6436.76,6482.13,132.5640,2.0451
2022-09-21,6461.25,6506.06,6378.63,6480.60,132.1973,2.0399
2022-09-22,6438.29,6554.30,6429.50,6487.27,131.6689,2.0297
2022-09-23,6486.79,6504.03,6306.96,6363.68,136.3404,2.1425
2022-09-26,6318.30,6404.01,6274.34,6283.59,135.8640,2.1622
2022-09-27,6302.89,6409.78,6287.77,6409.78,135.1730,2.1089
2022-09-28,6397.84,6401.84,6211.11,6211.11,139.7085,2.2493
2022-09-29,6270.91,6307.78,6192.77,6228.78,137.9443,2.2146
2022-09-30,6221.83,6241.96,6123.99,6124.86,136.5176,2.2289
2022-10-10,6136.71,6154.06,5964.62,5984.50,140.2977,2.3444
2022-10-11,5994.76,6044.28,5939.07,6017.72,137.7915,2.2898
2022-10-12,6017.67,6192.65,5918.02,6192.65,147.5657,2.3829
2022-10-13,6162.71,6311.51,6146.40,6252.22,148.8188,2.3803
2022-10-14,6296.35,6427.47,6286.67,6406.46,150.7068,2.3524
2022-10-17,6380.21,6476.40,6370.15,6472.45,147.5313,2.2794
2022-10-18,6490.60,6551.80,6447.78,6508.50,144.4233,2.2190
2022-10-19,6492.60,6533.57,6460.70,6461.15,139.3124,2.1562
2022-10-20,6431.99,6525.80,6342.15,6429.70,142.4794,2.2160
2022-10-21,6433.33,6469.09,6387.77,6432.33,138.1108,2.1471
2022-10-24,6448.87,6554.37,6335.07,6378.43,143.9101,2.2562
2022-10-25,6346.15,6411.17,6248.84,6355.78,145.2258,2.2849
2022-10-26,6358.06,6548.62,6348.99,6491.69,149.1118,2.2970
2022-10-27,6497.52,6544.42,6459.92,6461.61,144.4967,2.2362
2022-10-28,6412.61,6446.60,6216.27,6239.93,151.6998,2.4311
2022-10-31,6201.75,6349.12,6201.28,6292.62,151.4241,2.4064
2022-11-01,6299.03,6440.92,6277.62,6439.82,152.2723,2.3645
2022-11-02,6434.95,6557.01,6424.66,6524.51,150.8493,2.3120
2022-11-03,6467.23,6576.37,6461.30,6566.84,148.2936,2.2582
2022-11-04,6569.19,6719.51,6568.78,6709.64,148.6062,2.2148
2022-11-07,6713.73,6749.76,6660.98,6713.64,144.3329,2.1498
2022-11-08,6707.01,6708.08,6647.44,6694.96,138.7520,2.0725
2022-11-09,6694.40,6736.67,6664.37,6676.01,134.0054,2.0073
2022-11-10,6638.52,6663.11,6583.86,6603.31,131.0158,1.9841
2022-11-11,6749.07,6776.74,6641.76,6643.48,134.0454,2.0177
2022-11-14,6639.02,6688.01,6570.49,6599.67,132.8650,2.0132
2022-11-15,6593.63,6752.51,6576.87,6752.51,135.9203,2.0129
2022-11-16,6749.96,6775.38,6687.32,6702.04,132.5017,1.9770
2022-11-17,6685.94,6714.50,6629.90,6714.50,129.0802,1.9224
2022-11-18,6711.89,6752.84,6650.74,6658.40,127.1530,1.9097
2022-11-21,6622.60,6689.33,6585.28,6689.33,125.5028,1.8762
2022-11-22,6682.05,6692.24,6556.34,6583.23,126.2455,1.9177
2022-11-23,6572.16,6592.30,6451.96,6567.99,127.2522,1.9375
2022-11-24,6573.47,6611.80,6553.96,6586.86,122.2942,1.8566
2022-11-25,6573.02,6573.02,6508.52,6512.16,119.1546,1.8297
2022-11-28,6426.93,6494.98,6412.03,6492.71,117.7957,1.8143
2022-11-29,6505.90,6607.46,6505.90,6594.32,117.5782,1.7830
2022-11-30,6591.68,6619.27,6561.27,6590.31,113.3226,1.7195
2022-12-01,6645.47,6691.51,6639.63,6658.43,112.4567,1.6889
2022-12-02,6644.44,6721.69,6637.16,6680.54,110.4619,1.6535
2022-12-05,6710.73,6723.57,6675.60,6714.37,105.9982,1.5787
2022-12-06,6690.92,6731.07,6667.00,6703.55,103.0033,1.5365
2022-12-07,6684.61,6732.26,6677.52,6705.29,99.5560,1.4847
2022-12-08,6694.84,6699.30,6648.35,6662.34,96.5120,1.4486
2022-12-09,6661.90,6684.15,6626.94,6680.38,93.7047,1.4027
2022-12-12,6669.17,6680.61,6626.87,6655.67,90.8501,1.3650
2022-12-13,6654.67,6654.75,6586.87,6593.67,89.2751,1.3540
2022-12-14,6600.41,6626.70,6556.81,6570.02,87.8904,1.3377
2022-12-15,6557.90,6605.70,6545.00,6597.55,85.9482,1.3027
2022-12-16,6569.06,6581.93,6504.05,6519.44,86.4876,1.3266
2022-12-19,6518.38,6537.14,6367.45,6390.77,92.4307,1.4463
2022-12-20,6380.22,6389.05,6321.14,6341.58,90.8021,1.4319
2022-12-21,6341.22,6344.66,6255.35,6289.14,90.6955,1.4421
2022-12-22,6314.55,6319.57,6171.18,6186.93,94.8165,1.5325
2022-12-23,6154.66,6197.24,6120.94,6160.75,93.4939,1.5176
2022-12-26,6161.94,6276.11,6161.94,6275.52,95.0558,1.5147
2022-12-27,6288.61,6328.36,6256.04,6325.63,93.4318,1.4770
2022-12-28,6304.59,6306.95,6251.30,6268.47,92.0674,1.4687
2022-12-29,6253.79,6322.25,6245.23,6261.83,90.9926,1.4531
2022-12-30,6283.50,6296.24,6262.60,6281.62,86.9510,1.3842
2023-01-03,6286.81,6433.79,6275.69,6423.70,92.0330,1.4327
2023-01-04,6423.43,6445.62,6385.00,6421.28,89.7892,1.3983
2023-01-05,6427.45,6489.99,6413.75,6485.47,88.8214,1.3695
2023-01-06,6482.88,6539.76,6478.63,6500.32,86.8435,1.3360
2023-01-09,6523.14,6559.46,6517.57,6535.75,84.8647,1.2985
2023-01-10,6541.82,6546.54,6505.10,6540.20,81.7629,1.2502
2023-01-11,6544.57,6562.35,6480.95,6486.90,81.7370,1.2600
2023-01-12,6495.16,6529.81,6469.48,6489.57,80.2079,1.2360
2023-01-13,6505.24,6517.51,6475.66,6517.51,77.4681,1.1886
2023-01-16,6521.45,6628.73,6521.45,6591.81,79.8789,1.2118
2023-01-17,6600.25,6622.32,6573.28,6597.49,77.6761,1.1774
2023-01-18,6613.74,6635.85,6593.37,6613.01,75.1621,1.1366
2023-01-19,6605.45,6678.18,6590.42,6676.08,76.0620,1.1393
2023-01-20,6690.14,6740.13,6690.14,6736.85,75.2040,1.1163
2023-01-30,6815.14,6839.84,6780.37,6786.45,77.1887,1.1374
2023-01-31,6763.40,6820.14,6758.90,6805.28,76.0495,1.1175
2023-02-01,6815.06,6916.73,6812.79,6916.72,78.5781,1.1361
2023-02-02,6926.58,6969.79,6908.70,6933.23,77.3290,1.1153
2023-02-03,6922.79,6934.32,6829.40,6925.08,79.2997,1.1451
2023-02-06,6902.49,6928.28,6853.91,6891.41,78.9476,1.1456
2023-02-07,6900.23,6924.42,6864.21,6924.32,77.6092,1.1208
2023-02-08,6927.33,6932.99,6873.60,6877.72,76.3078,1.1095
2023-02-09,6864.03,6999.18,6850.57,6999.18,81.4723,1.1640
2023-02-10,6991.23,7015.25,6926.48,6975.39,81.9935,1.1755
2023-02-13,6976.33,7052.60,6973.41,7052.18,81.7933,1.1598
2023-02-14,7064.53,7070.33,7028.79,7061.45,78.9181,1.1176
2023-02-15,7062.36,7076.87,7038.99,7063.60,75.9868,1.0758
2023-02-16,7063.93,7098.92,6878.35,6925.20,86.3141,1.2464
2023-02-17,6931.99,6954.85,6861.30,6868.55,86.8310,1.2642
2023-02-20,6871.86,6959.75,6825.87,6959.36,90.1916,1.2960
2023-02-21,6969.35,7008.55,6939.59,6990.48,88.6751,1.2685
2023-02-22,6961.15,7014.56,6947.12,6998.43,87.1583,1.2454
2023-02-23,6997.78,7008.68,6929.61,6966.79,86.5806,1.2428
2023-02-24,6971.65,6983.16,6906.69,6944.82,85.8584,1.2363
2023-02-27,6928.03,6950.88,6876.25,6894.30,85.0564,1.2337
2023-02-28,6911.36,6955.57,6874.93,6955.57,84.7409,1.2183
2023-03-01,6955.48,7002.77,6932.76,7002.77,83.6887,1.1951
2023-03-02,6999.23,7021.11,6963.06,6972.31,81.8574,1.1740
2023-03-03,6970.21,6997.42,6921.27,6967.94,81.4497,1.1689
2023-03-06,6973.52,7004.71,6933.99,6997.04,80.6833,1.1531
2023-03-07,6991.56,6993.18,6855.34,6855.34,85.0416,1.2405
2023-03-08,6838.63,6894.36,6832.04,6891.46,83.4186,1.2105
2023-03-09,6898.24,6911.54,6851.91,6892.86,81.7195,1.1856
2023-03-10,6854.41,6864.94,6795.22,6798.30,82.8566,1.2188
2023-03-13,6780.02,6832.62,6750.22,6832.62,82.8240,1.2122
2023-03-14,6824.25,6824.25,6690.09,6769.85,87.0887,1.2864
2023-03-15,6797.82,6844.97,6794.41,6803.47,86.2338,1.2675
2023-03-16,6769.61,6777.91,6677.68,6689.78,89.0593,1.3313
2023-03-17,6726.96,6781.95,6717.14,6736.37,89.2815,1.3254
2023-03-20,6745.95,6760.91,6694.52,6721.45,87.6464,1.3040
2023-03-21,6726.80,6810.29,6725.83,6809.39,87.7316,1.2884
2023-03-22,6830.19,6845.76,6810.76,6840.33,84.0629,1.2289
2023-03-23,6827.68,6869.18,6809.85,6868.83,82.2963,1.1981
2023-03-24,6874.54,6880.19,6840.75,6867.95,79.2351,1.1537
2023-03-27,6874.39,6900.63,6830.95,6886.69,78.5526,1.1406
2023-03-28,6881.11,6884.54,6816.45,6825.38,77.9589,1.1422
2023-03-29,6825.13,6839.90,6785.15,6806.28,76.3011,1.1210
2023-03-30,6802.07,6814.69,6751.69,6807.64,75.3510,1.1069
2023-03-31,6806.61,6878.32,6801.94,6875.81,75.4245,1.0970
2023-04-03,6878.09,6966.69,6878.09,6962.20,76.5285,1.0992
2023-04-04,6960.91,6966.99,6918.13,6953.36,74.5522,1.0722
2023-04-06,6926.19,6988.37,6921.66,6983.03,73.9920,1.0596
2023-04-07,6987.01,7043.22,6978.35,7042.89,73.3404,1.0413
2023-04-10,7050.24,7052.74,6950.77,6968.57,75.3854,1.0818
2023-04-11,6967.03,6986.44,6937.02,6984.14,73.5307,1.0528
2023-04-12,6989.69,7027.84,6979.28,7021.02,71.7471,1.0219
2023-04-13,7011.66,7029.10,6956.68,6966.82,71.7952,1.0305
2023-04-14,6978.59,7026.12,6942.57,7020.09,72.6348,1.0347
2023-04-17,7009.47,7030.24,6989.70,7012.77,70.3423,1.0031
2023-04-18,7002.26,7014.38,6961.51,6997.07,69.0943,0.9875
2023-04-19,6988.65,7011.93,6955.36,6965.58,68.1997,0.9791
2023-04-20,6956.37,6963.90,6911.98,6963.90,67.1569,0.9644
2023-04-21,6954.10,6963.08,6773.51,6773.51,75.9592,1.1214
2023-04-24,6766.52,6771.65,6692.22,6725.27,76.3400,1.1351
2023-04-25,6708.28,6711.57,6517.27,6603.24,85.7443,1.2985
2023-04-26,6577.36,6667.43,6573.88,6624.40,86.3018,1.3028
2023-04-27,6597.73,6672.22,6593.38,6633.49,85.7688,1.2930
2023-04-28,6617.32,6724.57,6617.32,6723.30,87.3032,1.2985
2023-05-04,6701.49,6738.44,6698.64,6733.97,83.9101,1.2461
2023-05-05,6723.16,6723.98,6612.74,6653.65,86.5758,1.3012
2023-05-08,6660.92,6714.39,6660.92,6702.50,84.7304,1.2642
2023-05-09,6696.67,6705.74,6610.57,6611.64,85.4761,1.2928
2023-05-10,6599.79,6648.04,6576.40,6627.31,84.4878,1.2748
2023-05-11,6634.16,6653.38,6618.19,6622.52,80.9665,1.2226
2023-05-12,6608.83,6630.56,6535.11,6535.94,82.0011,1.2546
2023-05-15,6537.40,6585.91,6466.45,6585.91,84.6767,1.2857
2023-05-16,6586.72,6586.72,6501.31,6516.29,84.7291,1.3003
2023-05-17,6500.44,6555.77,6497.38,6554.98,82.8477,1.2639
2023-05-18,6557.37,6595.49,6554.08,6583.74,79.8879,1.2134
2023-05-19,6571.09,6621.43,6545.08,6602.32,79.6352,1.2062
2023-05-22,6589.35,6608.88,6556.74,6595.98,77.6712,1.1776
2023-05-23,6591.56,6600.80,6528.45,6528.45,77.2911,1.1839
2023-05-24,6507.06,6564.51,6476.69,6513.18,78.0432,1.1982
2023-05-25,6502.23,6541.39,6424.45,6501.00,80.8216,1.2432
2023-05-26,6495.35,6558.11,6451.73,6546.41,82.6472,1.2625
2023-05-29,6560.16,6579.15,6518.03,6534.12,81.1095,1.2413
2023-05-30,6517.71,6565.48,6461.09,6564.47,82.7724,1.2609
2023-05-31,6556.52,6581.93,6523.27,6561.65,81.0501,1.2352
2023-06-01,6539.26,6616.53,6515.02,6574.76,82.5115,1.2550
2023-06-02,6585.73,6640.53,6585.73,6626.28,81.3157,1.2272
2023-06-05,6631.22,6647.20,6609.02,6632.96,78.2346,1.1795
2023-06-06,6625.09,6625.09,6475.26,6489.81,83.9107,1.2930
2023-06-07,6487.20,6517.32,6467.30,6488.56,81.4899,1.2559
2023-06-08,6477.94,6478.32,6399.78,6442.48,82.0106,1.2730
2023-06-09,6446.62,6500.45,6427.92,6495.56,81.3334,1.2521
2023-06-12,6488.20,6549.78,6474.86,6530.16,80.8753,1.2385
2023-06-13,6525.05,6561.02,6519.97,6554.96,78.0307,1.1904
2023-06-14,6556.03,6591.69,6547.49,6578.12,75.6142,1.1495
2023-06-15,6579.46,6618.62,6568.61,6613.95,73.7853,1.1156
2023-06-16,6613.10,6674.62,6602.04,6669.01,73.6992,1.1051
2023-06-19,6674.12,6707.23,6673.81,6693.30,71.1650,1.0632
2023-06-20,6683.92,6717.71,6671.99,6693.91,69.3475,1.0360
2023-06-21,6679.15,6681.57,6548.41,6548.41,74.7870,1.1421
2023-06-26,6504.97,6535.49,6404.04,6420.97,79.7572,1.2421
2023-06-27,6425.84,6518.98,6424.33,6507.27,81.0610,1.2457
2023-06-28,6504.50,6505.47,6367.35,6475.51,85.2652,1.3167
2023-06-29,6465.10,6542.28,6462.07,6520.04,84.9041,1.3022
2023-06-30,6507.50,6615.97,6500.86,6602.04,87.0617,1.3187
2023-07-03,6617.08,6640.34,6571.84,6612.88,85.7358,1.2965
2023-07-04,6610.66,6639.82,6599.60,6638.45,82.4847,1.2425
2023-07-05,6632.37,6642.55,6575.73,6584.42,81.3658,1.2357
2023-07-06,6573.58,6619.29,6558.89,6567.08,79.8682,1.2162
2023-07-07,6553.56,6558.11,6486.11,6521.43,79.9469,1.2259
2023-07-10,6539.08,6556.15,6501.75,6526.85,78.1221,1.1969
2023-07-11,6531.63,6579.37,6514.99,6579.37,77.1406,1.1725
2023-07-12,6576.94,6576.96,6476.85,6482.99,78.9534,1.2179
2023-07-13,6497.81,6553.60,6497.76,6548.31,78.3574,1.1966
2023-07-14,6554.53,6571.14,6538.65,6544.46,75.0812,1.1472
2023-07-17,6524.61,6525.19,6481.29,6516.56,74.2304,1.1391
2023-07-18,6519.76,6537.91,6490.06,6510.03,72.3461,1.1113
2023-07-19,6508.52,6530.54,6459.44,6492.35,72.2571,1.1130
2023-07-20,6497.78,6512.45,6404.12,6408.76,74.8337,1.1677
2023-07-21,6397.15,6447.30,6378.20,6401.42,74.4242,1.1626
2023-07-24,6397.43,6437.99,6370.05,6393.79,73.9610,1.1568
2023-07-25,6448.27,6499.42,6444.58,6498.27,76.2231,1.1730
2023-07-26,6497.59,6497.59,6441.56,6457.25,74.8293,1.1588
2023-07-27,6458.48,6475.83,6397.59,6407.55,75.0729,1.1716
2023-07-28,6389.43,6471.68,6369.37,6465.38,77.0184,1.1912
2023-07-31,6475.83,6549.75,6475.83,6515.85,77.5435,1.1901
2023-08-01,6513.14,6521.97,6482.17,6507.41,74.8476,1.1502
2023-08-02,6499.86,6515.07,6475.42,6496.02,72.3334,1.1135
2023-08-03,6472.11,6502.55,6460.28,6499.54,70.1861,1.0799
2023-08-04,6514.54,6561.74,6505.86,6535.32,69.6156,1.0652
2023-08-07,6524.30,6532.52,6485.66,6503.98,68.1902,1.0484
2023-08-08,6496.59,6500.90,6457.25,6471.34,66.6573,1.0300
2023-08-09,6452.98,6464.36,6411.23,6420.98,66.1897,1.0308
2023-08-10,6409.22,6438.43,6392.89,6426.81,64.7147,1.0069
2023-08-11,6428.88,6428.88,6304.64,6304.64,68.9665,1.0939
2023-08-14,6251.97,6320.95,6213.98,6319.41,71.6810,1.1343
2023-08-15,6318.55,6325.57,6203.44,6261.73,75.2845,1.2023
2023-08-16,6240.71,6255.81,6186.40,6186.40,75.2878,1.2170
2023-08-17,6167.65,6255.05,6128.13,6247.60,78.9758,1.2641
2023-08-18,6245.13,6259.79,6117.11,6117.11,83.5261,1.3655
2023-08-21,6107.92,6154.25,6057.17,6057.17,84.4942,1.3949
2023-08-22,6082.72,6108.21,5984.44,6099.19,87.2997,1.4313
2023-08-23,6084.15,6084.15,5973.65,5973.67,90.0311,1.5071
2023-08-24,5989.43,6049.55,5942.57,5987.97,91.2417,1.5238
2023-08-25,5960.59,5980.24,5855.88,5879.03,94.1595,1.6016
2023-08-28,6204.10,6204.10,5907.94,5922.16,110.6531,1.8685
2023-08-29,5909.46,6121.59,5907.96,6108.76,118.0086,1.9318
2023-08-30,6117.41,6185.27,6102.09,6139.63,115.5208,1.8816
2023-08-31,6130.64,6130.95,6087.33,6104.30,111.0050,1.8185
2023-09-01,6108.13,6136.78,6086.27,6107.20,106.6840,1.7469
2023-09-04,6129.54,6198.76,6109.10,6198.76,105.6037,1.7036
2023-09-05,6188.52,6206.35,6154.83,6167.64,101.7406,1.6496
2023-09-06,6146.39,6202.32,6117.81,6195.38,100.5098,1.6223
2023-09-07,6185.33,6185.33,6083.49,6083.49,101.3227,1.6655
2023-09-08,6063.24,6128.84,6062.90,6102.49,98.7953,1.6189
2023-09-11,6114.07,6204.43,6083.39,6182.64,100.3843,1.6236
2023-09-12,6175.63,6212.26,6169.04,6184.61,96.3011,1.5571
2023-09-13,6169.53,6177.38,6059.29,6103.14,98.3739,1.6119
2023-09-14,6101.77,6102.49,6037.72,6068.71,96.0200,1.5822
2023-09-15,6082.19,6117.82,6046.87,6079.06,94.2293,1.5501
2023-09-18,6058.30,6106.27,6029.97,6083.97,92.9486,1.5278
2023-09-19,6077.40,6077.40,6011.91,6031.04,91.4566,1.5164
2023-09-20,6020.91,6038.75,5982.11,5982.56,88.9697,1.4872
2023-09-21,5968.35,5999.40,5931.10,5939.66,87.4933,1.4730
2023-09-22,5934.27,6056.45,5923.24,6054.93,90.7588,1.4989
2023-09-25,6051.82,6058.47,6014.61,6027.39,87.4089,1.4502
2023-09-26,6017.30,6034.85,5996.05,5996.11,83.9368,1.3999
2023-09-27,5989.80,6063.91,5989.16,6034.06,83.2806,1.3802
2023-09-28,6048.83,6085.53,6048.68,6078.94,81.0084,1.3326
2023-10-09,6073.28,6075.46,6025.36,6059.97,79.0492,1.3044
2023-10-10,6069.91,6084.93,6037.47,6043.48,76.7929,1.2707
2023-10-11,6056.03,6105.42,6040.50,6059.40,75.9448,1.2533
2023-10-12,6088.55,6106.95,6064.82,6104.46,73.9166,1.2109
2023-10-13,6080.33,6091.54,6063.56,6081.87,71.5583,1.1766
2023-10-16,6089.42,6089.48,5996.79,6024.36,73.0677,1.2129
2023-10-17,6027.91,6028.02,5967.30,6011.37,72.1857,1.2008
2023-10-18,5992.51,5992.51,5905.84,5908.01,74.5674,1.2621
2023-10-19,5879.81,5929.58,5842.41,5842.89,75.4676,1.2916
2023-10-20,5816.72,5855.46,5767.02,5774.32,76.3942,1.3230
2023-10-23,5754.18,5754.25,5613.73,5638.14,82.4082,1.4616
2023-10-24,5654.93,5734.55,5625.71,5719.32,84.2962,1.4739
2023-10-25,5753.68,5811.27,5752.79,5778.90,84.8429,1.4681
2023-10-26,5745.53,5817.63,5724.00,5811.69,85.4705,1.4707
2023-10-27,5792.61,5937.54,5774.63,5916.68,91.0019,1.5381
2023-10-30,5899.38,6017.28,5898.69,6006.56,92.9725,1.5478
